County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,DOL Vehicle ID,Vehicle Location,Electric Utility
India,Mumbai,Maharashtra,185638,2020,Ather Energy,iQube,Battery Electric Vehicle (BEV),Not Eligible,312,3501641,107370,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,442423,2020,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,472,1665880,107371,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,240087,2020,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,292,4452101,107372,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,699635,2020,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,263,4262328,107373,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,804506,2020,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,500,1411158,107374,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,946405,2020,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,405,3169182,107375,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,400037,2020,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,385,1514230,107376,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,701772,2020,Mahindra Electric,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,339,4395885,107377,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,790963,2020,Ather Energy,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,163,2424132,107378,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,571044,2020,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,278,4097737,107379,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,945604,2020,BYD India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,475,3169833,107380,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,347875,2020,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,448,2660435,107381,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,493168,2020,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,109,1530180,107382,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,395759,2020,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,221,3264341,107383,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,681887,2020,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,298,3797697,107384,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,906975,2020,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,188,3008262,107385,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,842243,2020,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,80,4371406,107386,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,924266,2020,TVS Motor,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,163,4191339,107387,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,806863,2020,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,385,2769840,107388,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,535446,2020,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,346,913594,107389,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,438826,2020,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,250,3796816,107390,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,715156,2020,BYD India,450X,Battery Electric Vehicle (BEV),Eligible,149,2303890,107391,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,843179,2020,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,482,3260514,107392,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,420609,2020,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,484,3336573,107393,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,951612,2020,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,249,1070396,107394,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,451377,2020,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,330,2255118,107395,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,728591,2020,Tata Motors,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,98,4196185,107396,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,712150,2020,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,129,972586,107397,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,906624,2020,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,137,4334692,107398,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,737604,2020,MG Motor India,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,203,3047343,107399,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,418458,2020,Tata Motors,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,505,2832582,107400,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,162502,2020,Ather Energy,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,293,3098274,107401,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,883746,2020,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,197,2912225,107402,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,337021,2020,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,369,3709171,107403,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,699592,2020,Ather Energy,450X,Battery Electric Vehicle (BEV),Not Eligible,516,4201561,107404,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,737290,2020,Mahindra Electric,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,434,1284444,107405,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,155766,2020,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,233,1070165,107406,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,628273,2020,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Eligible,376,1451352,107407,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,853953,2020,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,88,2485665,107408,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,391765,2020,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,127,3060427,107409,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,636081,2020,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,298,3283890,107410,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,933222,2020,Mahindra Electric,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,89,1549594,107411,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,701607,2020,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,283,1862091,107412,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,548438,2020,Tata Motors,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,418,1534367,107413,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,911800,2020,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,209,1592321,107414,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,778610,2020,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,342,4038247,107415,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,927260,2020,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,394,3871658,107416,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,894713,2020,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,279,2280324,107417,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,159309,2020,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,258,1481571,107418,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,124459,2020,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,322,2391729,107419,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,758325,2020,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,286,2766900,107420,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,997442,2020,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,323,2251675,107421,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,818204,2020,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,263,4333265,107422,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,272383,2020,Ather Energy,iQube,Battery Electric Vehicle (BEV),Eligible,112,1588708,107423,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,759705,2020,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,260,3932922,107424,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,513136,2020,Ather Energy,ZS EV,Battery Electric Vehicle (BEV),Eligible,150,3304185,107425,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,449912,2020,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,482,3766074,107426,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,878599,2020,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,406,2261989,107427,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,651973,2020,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,160,2995353,107428,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,876420,2020,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,446,3016912,107429,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,225477,2020,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,147,3495684,107430,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,750485,2020,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,174,2957940,107431,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,548917,2020,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,430,3226427,107432,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,174860,2020,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,258,2893411,107433,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,912928,2020,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,98,2925835,107434,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,400061,2020,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,175,2368384,107435,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,735637,2020,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,455,3642974,107436,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,524977,2020,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,190,1167321,107437,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,603579,2020,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,291,3263877,107438,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,168664,2020,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,422,4110380,107439,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,634099,2020,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,107,3566009,107440,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,118162,2020,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,80,3350335,107441,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,452419,2020,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,131,3394833,107442,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,921752,2020,Hyundai EV,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,280,1775626,107443,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,999737,2020,TVS Motor,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,198,3578102,107444,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,566405,2020,Mahindra Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,196,1872878,107445,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,332130,2020,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,326,3871289,107446,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,143882,2020,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,223,1412313,107447,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,677042,2020,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,298,938451,107448,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,864120,2020,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,319,3078624,107449,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,722999,2020,MG Motor India,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,490,1657063,107450,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,311190,2020,BYD India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,502,4309362,107451,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,262795,2020,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,160,1260058,107452,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,810678,2020,BYD India,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,273,2890767,107453,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,183451,2020,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,104,1379888,107454,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,693195,2020,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Eligible,102,3546380,107455,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,563196,2020,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,482,1751695,107456,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,549157,2020,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,190,1714380,107457,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,931850,2020,Hyundai EV,450X,Battery Electric Vehicle (BEV),Not Eligible,262,2621362,107458,"Mumbai, Maharashtra",Adani Electricity
India,Mumbai,Maharashtra,728133,2020,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,513,4486020,107459,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,314432,2020,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,80,1498063,107460,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,227412,2020,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,434,4180105,107461,"Mumbai, Maharashtra",BESCOM
India,Mumbai,Maharashtra,569946,2020,MG Motor India,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,442,2911033,107462,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,340600,2020,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,330,4126040,107463,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,659917,2020,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,487,3650363,107464,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,243864,2020,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,419,2984074,107465,"Mumbai, Maharashtra",TNEB
India,Mumbai,Maharashtra,824415,2020,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,460,1979664,107466,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,820929,2020,Hyundai EV,Kona EV,Battery Electric Vehicle (BEV),Eligible,363,2617401,107467,"Mumbai, Maharashtra",GUVNL
India,Mumbai,Maharashtra,473325,2020,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,146,3044146,107468,"Mumbai, Maharashtra",UPPCL
India,Mumbai,Maharashtra,890528,2020,Mahindra Electric,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,350,2823032,107469,"Mumbai, Maharashtra",TPDDL
India,Mumbai,Maharashtra,585992,2020,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,129,3035571,107470,"Mumbai, Maharashtra",TNEB
India,Pune,Maharashtra,782680,2020,BYD India,iQube,Battery Electric Vehicle (BEV),Eligible,330,1166367,107471,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,917230,2020,TVS Motor,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,491,1728324,107472,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,473498,2020,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,208,3948041,107473,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,232422,2020,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,217,1947724,107474,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,420609,2020,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,330,4121533,107475,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,755173,2020,Mahindra Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,290,1019467,107476,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,943709,2020,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,309,1737058,107477,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,161541,2020,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,182,1352310,107478,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,408740,2020,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,319,2996775,107479,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,951188,2020,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,454,2018840,107480,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,264079,2020,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,473,3609366,107481,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,444226,2020,BYD India,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,330,4044981,107482,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,641519,2020,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,115,2035561,107483,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,857996,2020,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,377,1684374,107484,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,282139,2020,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,390,2063732,107485,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,312687,2020,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Eligible,245,1730248,107486,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,516974,2020,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,105,1578759,107487,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,671755,2020,Ather Energy,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,458,4020150,107488,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,277997,2020,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,118,3317144,107489,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,465379,2020,MG Motor India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,316,1954020,107490,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,650114,2020,Tata Motors,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,290,1879202,107491,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,546423,2020,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,479,3271892,107492,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,883509,2020,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,137,2364076,107493,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,950988,2020,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,93,2654403,107494,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,879190,2020,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,321,2608268,107495,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,211001,2020,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,81,1574020,107496,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,457787,2020,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,375,2104609,107497,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,251094,2020,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,469,974953,107498,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,627426,2020,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,193,4126581,107499,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,862916,2020,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,132,3121619,107500,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,569417,2020,Hyundai EV,450X,Battery Electric Vehicle (BEV),Not Eligible,473,2518995,107501,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,313360,2020,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,432,3749813,107502,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,756123,2020,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,197,1346095,107503,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,913421,2020,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,455,3870885,107504,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,700908,2020,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Eligible,131,2166906,107505,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,432607,2020,Mahindra Electric,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,196,1411229,107506,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,136828,2020,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,486,2033983,107507,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,976088,2020,Mahindra Electric,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,400,3305448,107508,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,160044,2020,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,353,3555213,107509,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,869053,2020,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,165,3156636,107510,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,936935,2020,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,282,2635756,107511,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,787626,2020,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,207,3400458,107512,"Pune, Maharashtra",UPPCL
